GEO Region,Price Category Code,Passenger Count
Asia,Other,8908
US,Other,286240
Mexico,Other,220
US,Other,2620
Canada,Other,4147
Asia,Other,8557
Asia,Other,6950
Europe,Other,22825
Canada,Other,2732
US,Other,139477
US,Low Fare,61517
US,Low Fare,11945
Asia,Other,15392
US,Other,20550
Europe,Other,6356
US,Other,22680
Mexico,Other,5873
US,Other,30814
Mexico,Other,2846
US,Low Fare,129328
Mexico,Other,9449
Mexico,Other,19129
Australia / Oceania,Other,2621
Central America,Other,8218
US,Other,4969
Mexico,Other,10794
Asia,Other,20637
Asia,Other,4538
US,Low Fare,43094
Asia,Other,7302
Asia,Other,9813
Asia,Other,6403
US,Other,149109
Europe,Other,5500
Asia,Other,76411
US,Low Fare,212937
Canada,Other,1158
Canada,Other,39554
US,Other,51934
Asia,Other,6143
Asia,Other,15396
US,Other,43069
Canada,Other,35185
Europe,Other,5664
US,Other,7824
US,Other,980
US,Low Fare,94311
Europe,Other,10170
Europe,Other,6562
Canada,Other,34916
Europe,Other,2486
Canada,Other,7944
Middle East,Other,225
Mexico,Other,3319
Mexico,Low Fare,5144
Asia,Other,10945
Asia,Other,4150
Asia,Other,15585
Canada,Other,18363
Asia,Other,6915
Mexico,Other,4878
Asia,Other,5764
US,Other,36335
Europe,Other,22537
Europe,Other,10225
US,Low Fare,10447
US,Other,7672
Europe,Other,26203
US,Low Fare,8127
US,Other,3933
Asia,Other,18744
Canada,Other,4575
Europe,Other,329
Europe,Other,1315
US,Low Fare,17895
Canada,Other,2596
Europe,Other,11960
Asia,Other,12713
US,Other,111947
US,Other,154143
Asia,Other,10049
Canada,Other,11787
Europe,Other,20430
US,Other,1477
Canada,Other,7569
US,Other,5489
Europe,Other,7462
US,Other,82826
Europe,Other,17483
US,Other,90500
US,Other,57612
Europe,Other,6913
Canada,Other,14346
Europe,Other,15797
US,Other,3526
Europe,Other,16644
Europe,Other,5613
US,Low Fare,18508
Canada,Other,12249
US,Other,61874
US,Other,24816
Asia,Other,10131
US,Other,1399
Asia,Other,6745
Europe,Other,12261
Asia,Other,11569
US,Low Fare,25715
Europe,Other,7805
Asia,Other,15037
Canada,Other,14533
Central America,Other,6471
Europe,Other,14748
US,Other,3012
Europe,Other,19403
US,Other,106868
Asia,Other,2906
US,Other,7088
US,Other,63675
US,Other,160890
US,Other,60648
US,Other,11004
Middle East,Other,14758
US,Other,12710
US,Other,397287
Mexico,Other,2981
Canada,Other,7628
Canada,Other,16242
Asia,Other,4123
Europe,Other,6491
Central America,Other,5107
Asia,Other,8760
Asia,Other,11788
US,Other,352122
Asia,Other,15819
Australia / Oceania,Other,6864
Asia,Other,4792
US,Other,7231
Mexico,Other,6344
Europe,Other,7295
Europe,Other,3488
US,Other,72518
Mexico,Other,29710
Asia,Other,8778
Europe,Other,2240
Mexico,Other,5571
Europe,Other,8525
Middle East,Other,4703
Asia,Other,19297
US,Other,29633
US,Other,132906
Europe,Other,28433
Mexico,Other,16664
US,Other,68120
Europe,Other,5139
US,Low Fare,19673
US,Other,49726
Middle East,Other,14715
Central America,Other,4978
Canada,Other,29654
US,Other,34248
US,Low Fare,115
US,Low Fare,139712
US,Other,392
Asia,Other,7090
Mexico,Other,4241
Australia / Oceania,Other,8422
US,Other,54705
US,Other,5599
Europe,Other,15388
Middle East,Other,11484
Asia,Other,13754
Asia,Other,9365
US,Low Fare,3226
Europe,Other,7053
US,Other,76
Europe,Other,6461
US,Low Fare,22274
US,Other,7461
US,Low Fare,36724
Mexico,Low Fare,2009
Mexico,Other,28740
US,Other,13
Asia,Other,16825
US,Low Fare,141819
Europe,Other,20223
Asia,Other,16576
US,Other,332823
Canada,Other,29808
Europe,Other,8729
Mexico,Other,11472
US,Other,19533
US,Low Fare,163671
Asia,Other,7337
Canada,Other,17628
Asia,Other,23037
Europe,Other,14406
Canada,Other,6459
Europe,Other,9548
Asia,Other,15532
Mexico,Other,8269
US,Low Fare,13741
Central America,Other,8402
Asia,Other,13649
Asia,Other,6906
US,Other,352889
Asia,Other,12101
US,Low Fare,25825
US,Other,47061
Central America,Other,5266
US,Other,18014
Asia,Other,15633
Europe,Other,20600
Canada,Other,103
US,Other,90398
Mexico,Other,1832
US,Other,7391
Mexico,Low Fare,4788
Canada,Other,2371
US,Low Fare,165124
Europe,Other,5501
US,Other,6787
Australia / Oceania,Other,923
Europe,Other,16909
Canada,Other,2700
US,Low Fare,10403
US,Low Fare,27472
Canada,Other,18144
Asia,Other,6619
Europe,Other,7383
US,Other,2649
US,Other,262
Canada,Other,31391
US,Low Fare,58767
US,Other,7388
Asia,Other,22148
Europe,Other,1306
US,Other,74600
Asia,Other,4718
Middle East,Other,10649
Mexico,Other,9506
Asia,Other,3105
Australia / Oceania,Other,10163
US,Low Fare,134426
Europe,Other,4704
Australia / Oceania,Other,5824
US,Other,71437
Asia,Other,24469
Europe,Other,10873
Europe,Other,7758
US,Other,51200
Mexico,Low Fare,1816
Asia,Other,18550
US,Other,53539
Europe,Other,885
Mexico,Other,10821
Asia,Other,5578
US,Other,325203
US,Low Fare,11495
US,Other,7176
US,Other,3079
Middle East,Other,9506
US,Other,10304
Asia,Other,7027
Europe,Other,6984
Central America,Other,4037
Europe,Other,48679
Mexico,Other,5123
US,Other,6903
Europe,Other,23827
Australia / Oceania,Other,9993
US,Other,15380
Europe,Other,22383
US,Other,380843
US,Other,21967
US,Low Fare,63492
Asia,Other,11617
Mexico,Low Fare,2489
US,Low Fare,44689
Asia,Other,6371
US,Low Fare,20275
US,Low Fare,14414
Middle East,Other,9549
Asia,Other,71584
Europe,Other,32366
US,Other,57
Europe,Other,22025
Asia,Other,5299
US,Other,4569
Canada,Other,7011
Asia,Other,11833
Europe,Other,42597
US,Other,34269
Asia,Other,10254
US,Low Fare,8735
Asia,Other,6048
US,Low Fare,156633
Mexico,Other,20952
Mexico,Other,5007
US,Other,16423
US,Low Fare,114
Europe,Other,18787
Europe,Other,6157
Asia,Other,8005
Europe,Other,5698
US,Other,7933
US,Other,84132
Asia,Other,5538
US,Other,367743
Central America,Other,5679
US,Other,5001
US,Other,18362
Asia,Other,8927
US,Other,128547
Europe,Other,21019
US,Other,24951
Australia / Oceania,Other,4559
US,Low Fare,51264
US,Other,99885
Europe,Other,6992
Canada,Other,24734
Asia,Other,20721
Europe,Other,23806
US,Low Fare,20592
Australia / Oceania,Other,9456
US,Other,1288
US,Other,53224
Central America,Other,5416
US,Other,17
Europe,Other,2344
US,Other,4017
Mexico,Other,6169
US,Low Fare,60606
US,Other,2675
Asia,Other,7138
Asia,Other,66792
US,Other,9517
US,Other,55895
Asia,Other,22426
US,Other,141560
Europe,Other,10862
Asia,Other,11307
US,Low Fare,1996
US,Other,260432
Australia / Oceania,Other,6560
Europe,Other,12307
US,Other,112859
Middle East,Other,5007
Australia / Oceania,Other,6997
Europe,Other,8385
Mexico,Other,10922
US,Other,2807
US,Other,51773
US,Low Fare,2095
Europe,Other,8187
Asia,Other,86275
US,Low Fare,48467
US,Other,3163
Canada,Other,10729
Europe,Other,11858
US,Low Fare,61774
Canada,Low Fare,2210
Europe,Other,11064
Mexico,Other,5154
US,Other,63532
US,Low Fare,8055
Mexico,Other,315
US,Low Fare,3455
US,Other,325275
Australia / Oceania,Other,2743
Australia / Oceania,Other,1379
US,Low Fare,20374
US,Other,3561
Central America,Other,7057
Central America,Other,5512
Mexico,Other,12949
Europe,Other,7497
Europe,Other,12724
Europe,Other,30302
US,Other,34438
Australia / Oceania,Other,4236
South America,Other,2426
Europe,Other,18435
Asia,Other,16089
Europe,Other,2328
Europe,Other,18977
Canada,Other,129
US,Other,143644
Australia / Oceania,Other,6138
Asia,Other,23140
US,Low Fare,3309
Europe,Other,18326
US,Other,43313
Australia / Oceania,Other,8636
US,Other,43498
Canada,Other,2014
Australia / Oceania,Other,8000
US,Low Fare,3827
US,Other,62770
Asia,Other,6094
Asia,Other,11610
Canada,Other,41970
Europe,Other,10071
Europe,Other,5809
US,Low Fare,204011
Asia,Other,8817
Australia / Oceania,Other,8213
US,Other,113725
Asia,Other,15126
Europe,Other,8432
Mexico,Low Fare,5701
Canada,Other,732
Asia,Other,8193
US,Low Fare,25832
US,Other,33009
US,Other,252733
Asia,Other,483
Asia,Other,58137
Mexico,Other,6966
Europe,Other,19005
US,Low Fare,304
Asia,Other,15501
Europe,Other,18734
US,Other,7879
US,Low Fare,2592
Central America,Other,8031
US,Low Fare,20210
US,Other,23051
US,Low Fare,81414
Asia,Other,7907
US,Low Fare,16794
US,Other,2983
Asia,Other,12797
Asia,Other,8768
Canada,Other,3581
Canada,Other,7934
Europe,Other,6434
Europe,Other,17019
Canada,Other,34976
Europe,Other,5371
Asia,Other,11200
Central America,Other,4105
US,Other,4252
Europe,Other,20325
US,Other,48545
US,Other,135983
Asia,Other,4698
US,Other,157567
US,Other,3238
Asia,Other,10820
US,Low Fare,116937
Europe,Other,14990
US,Other,3761
Europe,Other,11774
Europe,Other,3448
Canada,Other,13353
Europe,Other,20118
Canada,Other,9605
Mexico,Other,10845
Asia,Other,6916
US,Other,23540
Australia / Oceania,Other,7538
Asia,Other,15706
Europe,Other,12190
Europe,Other,14006
Middle East,Other,5525
Asia,Other,4550
Europe,Other,582
US,Low Fare,8667
US,Other,61945
Europe,Other,435
Canada,Other,13816
US,Low Fare,38787
South America,Other,2765
Central America,Other,6224
US,Other,269
US,Other,4795
Europe,Other,36336
Central America,Other,4987
Europe,Other,19552
Canada,Other,9980
US,Other,34783
Europe,Other,3217
Canada,Other,7363
Canada,Other,557
US,Other,563064
Europe,Other,366
Australia / Oceania,Other,4671
US,Other,152596
US,Other,10911
US,Other,11888
Europe,Other,7554
US,Other,54734
Mexico,Low Fare,5163
US,Low Fare,20680
Canada,Other,6893
US,Other,11213
Europe,Other,15229
Mexico,Other,4615
Asia,Other,78711
US,Other,91161
US,Other,53698
Europe,Other,7837
Canada,Other,9778
US,Other,397134
Asia,Other,6289
Canada,Other,17193
US,Other,5244
US,Low Fare,3475
Asia,Other,4845
US,Other,128239
Asia,Other,18296
Mexico,Other,6841
Canada,Other,26703
Europe,Other,66961
Canada,Other,9047
Middle East,Other,2318
US,Other,51060
Europe,Other,17218
US,Other,2878
Asia,Other,8688
South America,Other,3285
US,Other,52781
Canada,Other,7427
Middle East,Other,5428
US,Other,1336
Asia,Other,14783
Canada,Other,8830
Middle East,Other,5452
Europe,Other,7306
US,Other,17351
US,Other,3860
Mexico,Other,10813
US,Other,7201
Middle East,Other,13859
Asia,Other,4158
Middle East,Other,10444
Europe,Other,13022
Canada,Other,23217
Mexico,Low Fare,7478
US,Other,70950
Canada,Other,34536
Middle East,Other,11765
Australia / Oceania,Other,1456
Asia,Other,20025
Asia,Other,10128
Canada,Other,1722
Mexico,Other,7891
US,Other,255511
Central America,Other,5316
US,Other,24292
Europe,Other,32499
US,Low Fare,64727
US,Other,2576
US,Low Fare,39810
Australia / Oceania,Other,7721
Mexico,Low Fare,2086
US,Low Fare,17186
Australia / Oceania,Other,5521
US,Other,130761
Australia / Oceania,Other,8288
Asia,Other,3543
Mexico,Other,5022
US,Other,47844
Europe,Other,5237
US,Low Fare,44021
US,Low Fare,43798
Asia,Other,19956
Mexico,Other,1453
Mexico,Other,17660
Europe,Other,6287
Canada,Other,120
Europe,Other,23658
Mexico,Other,7238
Europe,Other,7582
Europe,Other,24255
Europe,Other,34659
US,Other,326272
Europe,Other,612
Mexico,Other,13062
Europe,Other,7331
Europe,Other,22232
Asia,Other,4081
US,Low Fare,17557
Europe,Other,7436
US,Low Fare,8202
US,Low Fare,7851
South America,Other,2360
US,Other,42622
US,Other,65495
Europe,Other,30975
US,Other,125210
US,Other,56593
US,Other,71302
US,Other,244
US,Other,115620
Canada,Other,16375
Mexico,Low Fare,5118
US,Other,67991
US,Other,51069
Asia,Other,8661
US,Other,247015
Asia,Other,8811
US,Other,22328
US,Low Fare,177033
Asia,Other,13950
Canada,Other,3587
Canada,Other,3547
Mexico,Other,17797
Europe,Other,7537
US,Other,15726
Europe,Other,7273
US,Other,4510
Canada,Other,6868
US,Low Fare,19611
Canada,Other,8524
Mexico,Other,7827
Europe,Other,9007
Canada,Other,45
Asia,Other,11054
Mexico,Other,19
Europe,Other,13941
Europe,Other,19807
US,Low Fare,31450
US,Other,40320
Europe,Other,6625
US,Other,9061
Asia,Other,6029
Mexico,Other,52
Asia,Other,7204
Europe,Other,32086
Europe,Other,27028
US,Other,285368
Asia,Other,60976
Australia / Oceania,Other,4006
Mexico,Other,275
Canada,Other,15139
Canada,Other,6232
Asia,Other,21387
Asia,Other,7160
Canada,Other,2543
Middle East,Other,9218
US,Other,4412
Australia / Oceania,Other,8016
Canada,Other,7174
US,Other,625885
US,Other,284700
US,Other,7923
US,Other,186353
Australia / Oceania,Other,7010
Europe,Other,21274
US,Other,128364
Europe,Other,16511
Asia,Other,4850
Central America,Other,3905
US,Other,124719
Australia / Oceania,Other,9041
US,Other,90743
Asia,Other,9780
US,Low Fare,5596
US,Other,90587
Asia,Other,7604
Australia / Oceania,Other,10559
US,Other,30259
Europe,Other,16380
US,Low Fare,148518
Asia,Other,9859
Australia / Oceania,Other,328
US,Other,122988
Canada,Other,12769
US,Low Fare,147533
Europe,Other,11714
US,Low Fare,1863
Europe,Other,36932
US,Other,103930
US,Other,2436
Asia,Other,6368
Mexico,Other,5603
Asia,Other,4343
Asia,Other,16807
US,Other,4644
Asia,Other,9479
Europe,Other,1982
US,Other,8608
Australia / Oceania,Other,7452
US,Other,77469
Mexico,Other,5564
Europe,Other,9519
Canada,Other,6066
Canada,Other,7086
Mexico,Other,5357
Asia,Other,19954
Central America,Other,3527
Europe,Other,12358
US,Low Fare,65172
Europe,Other,3800
US,Other,58707
US,Other,4464
US,Low Fare,109527
Asia,Other,4220
US,Other,389
US,Low Fare,176345
Australia / Oceania,Other,1808
Asia,Other,14727
US,Other,30
Australia / Oceania,Other,8479
Canada,Other,20495
Europe,Other,2727
Asia,Other,7192
US,Other,10679
Mexico,Other,7223
Europe,Other,15835
US,Other,5722
Europe,Other,7796
Europe,Other,5049
US,Low Fare,12855
Europe,Other,9902
Asia,Other,4826
US,Other,77056
Europe,Other,17940
Asia,Other,9361
Australia / Oceania,Other,1089
Middle East,Other,7586
Canada,Other,6558
US,Other,11530
US,Other,103334
US,Low Fare,31723
Europe,Other,17846
Asia,Other,7905
Mexico,Other,7114
Europe,Other,15541
Asia,Other,15133
Asia,Other,351
US,Other,3732
US,Other,28165
Middle East,Other,9544
US,Low Fare,157835
US,Low Fare,2757
US,Other,522199
Mexico,Other,13054
Asia,Other,94547
US,Other,21783
Mexico,Low Fare,4989
Asia,Other,11311
Europe,Other,20934
Europe,Other,7045
US,Other,33622
Asia,Other,5518
US,Other,41337
Europe,Other,20438
Europe,Other,20955
US,Other,39533
Europe,Other,16254
Europe,Other,5402
Mexico,Other,5636
Canada,Other,2250
Europe,Other,11564
Asia,Other,9624
Asia,Other,13183
Mexico,Low Fare,411
US,Other,704
Europe,Other,4292
Asia,Other,9584
Europe,Other,10367
US,Other,418869
US,Other,153119
Europe,Other,7615
Australia / Oceania,Other,8236
Mexico,Other,7101
US,Other,101190
US,Other,7774
Asia,Other,7499
Europe,Other,6779
US,Low Fare,158516
Canada,Other,397
Mexico,Other,13787
US,Other,11519
Europe,Other,255
Europe,Other,11427
US,Other,120784
Asia,Other,54536
US,Low Fare,100
Europe,Other,6444
Asia,Other,3143
US,Other,61141
US,Other,21184
Europe,Other,58472
US,Other,46958
US,Other,30723
Europe,Other,16084
Asia,Other,16590
US,Other,3669
Asia,Other,12688
Mexico,Other,22925
Canada,Other,499
Europe,Other,17137
US,Low Fare,105231
Europe,Other,6983
Australia / Oceania,Other,7093
US,Other,88636
US,Other,113678
Asia,Other,4960
Mexico,Other,2282
Asia,Other,7271
US,Low Fare,176215
Europe,Other,5587
Asia,Other,6999
Asia,Other,2760
Australia / Oceania,Other,4224
US,Low Fare,27768
Europe,Other,5869
Mexico,Other,30756
Asia,Other,8922
Asia,Other,102325
US,Other,499412
Mexico,Other,23909
Europe,Other,9202
Europe,Other,6985
Asia,Other,5446
US,Other,1859
US,Other,7263
Mexico,Other,12587
Canada,Other,17031
Asia,Other,67908
Asia,Other,7814
Canada,Other,7652
US,Other,28676
Europe,Other,19017
US,Other,161683
Asia,Other,11308
Europe,Other,2767
US,Other,49366
US,Low Fare,127111
Canada,Other,7968
Mexico,Other,14642
US,Other,133519
US,Other,2889
Asia,Other,9029
Asia,Other,6606
US,Other,4483
Mexico,Low Fare,4876
US,Other,16410
Europe,Other,12304
US,Other,386706
US,Low Fare,11920
Asia,Other,6961
Asia,Other,11902
Canada,Other,15958
Asia,Other,9416
Australia / Oceania,Other,2071
Australia / Oceania,Other,3376
US,Other,43977
Asia,Other,5760
Mexico,Other,20139
US,Other,21490
US,Other,150206
US,Other,2305
Central America,Other,3593
Canada,Other,10920
US,Low Fare,136201
US,Other,3379
Europe,Other,11512
US,Other,144294
Australia / Oceania,Other,1046
US,Low Fare,18986
US,Other,58688
Canada,Other,1317
US,Low Fare,19021
Canada,Other,658
Canada,Other,27023
Mexico,Other,6752
US,Low Fare,4318
US,Other,3370
Canada,Other,2193
US,Other,77259
Asia,Other,4965
Canada,Other,13312
US,Low Fare,12642
US,Other,115763
Asia,Other,11563
US,Low Fare,10323
US,Low Fare,134393
US,Other,77182
US,Other,2725
US,Other,94320
Mexico,Other,12271
Central America,Other,3010
US,Low Fare,233852
US,Other,34169
US,Other,95703
Canada,Other,3046
Mexico,Other,21396
Middle East,Other,6267
Europe,Other,20876
US,Other,128131
Europe,Other,7735
US,Other,9127
Mexico,Other,16354
US,Other,2991
US,Low Fare,138104
US,Other,3033
Canada,Other,8989
US,Other,121517
Mexico,Low Fare,4278
Europe,Other,17116
US,Low Fare,9714
Asia,Other,13404
US,Low Fare,7869
US,Other,9918
Europe,Other,54
Asia,Other,5349
Australia / Oceania,Other,7344
US,Other,84157
Canada,Other,9083
Australia / Oceania,Other,5175
Mexico,Other,11371
Canada,Other,11139
Asia,Other,4511
Asia,Other,9981
Canada,Other,12505
Asia,Other,14653
Australia / Oceania,Other,1734
US,Other,7654
Middle East,Other,5226
Asia,Other,16381
Middle East,Other,11371
Mexico,Other,22581
US,Low Fare,5712
Europe,Other,5950
Asia,Other,4291
US,Other,42598
Asia,Other,5481
Asia,Other,5442
US,Other,5437
Asia,Other,10172
Asia,Other,17088
Asia,Other,7417
Europe,Other,11
US,Other,152220
US,Other,20535
Asia,Other,9811
US,Low Fare,132537
US,Other,291
US,Other,301302
Europe,Other,15040
US,Other,8372
Europe,Other,9832
Central America,Other,3943
US,Low Fare,17959
Australia / Oceania,Other,9250
Asia,Other,9518
Asia,Other,55048
US,Other,36425
US,Other,29853
US,Other,256717
Australia / Oceania,Other,9170
Europe,Other,8447
Europe,Other,18722
US,Other,20453
US,Other,137778
Europe,Other,14177
US,Low Fare,94
Canada,Other,9132
Asia,Other,15382
Australia / Oceania,Other,6127
Asia,Other,4089
US,Other,115485
Asia,Other,5320
Europe,Other,6947
US,Other,443656
Mexico,Other,1824
Canada,Other,22960
US,Other,15739
US,Other,9381
Asia,Other,20667
US,Other,7698
Asia,Other,63128
US,Low Fare,3884
Asia,Other,5947
US,Other,45086
Australia / Oceania,Other,7598
Canada,Other,36
US,Other,6736
US,Other,228472
Europe,Other,3155
US,Other,439
Asia,Other,6536
Australia / Oceania,Other,14817
Asia,Other,6221
Canada,Other,19586
Canada,Other,610
Mexico,Low Fare,5883
Canada,Other,5832
US,Other,166577
Asia,Other,18773
Canada,Other,57325
Europe,Other,14949
US,Other,2470
US,Other,53997
Europe,Other,566
US,Low Fare,3719
US,Other,1
Mexico,Low Fare,6112
Asia,Other,7097
Asia,Other,16983
Middle East,Other,10042
US,Other,41351
Central America,Other,4559
Europe,Other,19525
Mexico,Other,9649
Mexico,Other,1549
US,Other,39228
Asia,Other,8053
US,Other,58204
US,Low Fare,31868
US,Other,42768
Europe,Other,23370
US,Low Fare,46700
Canada,Other,2454
US,Other,1620
Europe,Other,24075
US,Other,1160
US,Other,5827
Middle East,Other,12950
US,Other,20992
US,Low Fare,155823
US,Other,106510
Asia,Other,5585
Europe,Other,32421
Mexico,Other,3873
US,Other,354631
US,Other,986
US,Other,122821
US,Other,126429
Asia,Other,5165
Mexico,Other,142
US,Low Fare,17033
US,Low Fare,82895
Mexico,Low Fare,2977
Asia,Other,7139
US,Low Fare,12119
Mexico,Other,1682
US,Other,8531
US,Other,139782
US,Low Fare,10631
Canada,Low Fare,423
US,Other,7939
US,Low Fare,89
Europe,Other,2275
Europe,Other,25158
Asia,Other,18854
Asia,Other,8021
Mexico,Other,5729
US,Other,83037
Mexico,Low Fare,5039
US,Low Fare,2989
US,Other,49755
US,Other,383555
Central America,Other,4768
Europe,Other,21156
US,Other,3421
Canada,Other,14384
US,Other,34481
Mexico,Other,7706
US,Other,4329
Canada,Other,15736
US,Low Fare,10257
US,Other,45516
Canada,Other,2262
Asia,Other,8408
Europe,Other,5820
Canada,Other,2369
US,Other,5633
Europe,Other,5867
Australia / Oceania,Other,11463
US,Other,4400
Canada,Other,2467
Asia,Other,9577
US,Other,192439
Australia / Oceania,Other,7709
US,Low Fare,7932
Europe,Other,9802
US,Other,7593
US,Other,6718
US,Other,3738
US,Other,2595
US,Other,76188
Asia,Other,7230
Australia / Oceania,Other,5719
Asia,Other,14312
Canada,Other,1903
US,Other,148903
Mexico,Other,12182
Canada,Other,12400
Asia,Other,22402
US,Low Fare,102549
Mexico,Other,5994
Asia,Other,16276
